date,symbol,open,high,low,close,volume,adv,daily_volatility
2025-01-31,JPM,269.23,270.82,266.96,267.3,7196268.0,2670269673.678,0.009806130399826099
2025-01-31,META,691.0,705.2999,685.58,689.18,19331660.0,10169281307.2225,0.017709422297315165
2025-01-31,MSFT,418.98,420.69,414.91,415.06,34223388.0,9896266186.5065,0.02161135362737554
2025-01-31,NVDA,123.78,127.85,119.19,120.07,390372899.0,39405472681.279,0.0545557232953488
2025-01-31,PG,166.0,166.62,165.21,165.99,5464903.0,1203751585.351,0.01422680928195912
2025-01-31,UNH,537.545,542.969,535.306,536.373,4167647.0,2399961988.8883,0.020766768540382657
2025-01-31,XOM,110.55,110.55,106.095,106.83,20381446.0,1678491405.1235,0.013560290372445867
2025-02-03,AAPL,228.954,230.786,224.684,226.984,73393748.0,14161293244.549799,0.01979535345861914
2025-02-03,AMZN,234.06,239.25,232.9,237.42,37285868.0,7528962691.2145,0.013914637486072386
2025-02-03,GOOGL,200.69,203.75,200.1,201.23,27838348.0,4981401316.809,0.017612153318562303
2025-02-03,HD,404.72,411.9,401.01,408.76,2896444.0,1295059321.9575,0.01365335029150397
2025-02-03,JNJ,151.17,152.465,150.78,151.87,6687487.0,1425018820.598,0.01503698588235292
2025-02-03,JPM,261.83,268.165,261.7009,266.81,8381361.0,2671430252.0985003,0.009693318031216584
2025-02-03,META,675.91,704.0,675.25,697.46,21415739.0,10536126229.591501,0.0172661683133769
2025-02-03,MSFT,411.6,415.41,408.66,410.92,25679149.0,10070243782.1595,0.021147716669050916
2025-02-03,NVDA,114.75,118.57,113.01,116.66,371235677.0,40199912108.747,0.05333789905170674
2025-02-03,PG,165.47,169.38,165.23,168.76,8668729.0,1232069512.765,0.014335574204431326
2025-02-03,UNH,536.32,547.665,534.969,541.999,4130135.0,2404998069.3183503,0.02026434953000333
2025-02-03,XOM,106.64,107.3,105.3225,107.09,14623197.0,1688727547.5815,0.013211243388913474
2025-02-04,AAPL,226.227,232.08,225.629,231.751,45271128.0,14196182920.92345,0.020521497225111603
2025-02-04,AMZN,239.01,242.52,238.03,242.06,29713812.0,7580152772.393501,0.013999751255742949
2025-02-04,GOOGL,203.39,207.05,202.81,206.38,43856425.0,5255627899.653501,0.018211253080491093
2025-02-04,HD,409.035,412.58,406.085,411.49,2150773.0,1295870343.4950001,0.013681360149799171
2025-02-04,JNJ,151.36,154.18,150.945,153.49,9645289.0,1456651057.5765002,0.015133719069300403
2025-02-04,JPM,269.275,269.84,266.83,267.94,5625972.0,2631352230.2905,0.009494984340824115
2025-02-04,META,702.5,707.71,691.61,704.19,13826270.0,10677191147.6605,0.01726925515511764
2025-02-04,MSFT,412.685,413.9199,409.74,412.37,20532096.0,10140871957.583,0.02098325700663313
2025-02-04,NVDA,116.96,121.2,116.7,118.65,256550040.0,40065384301.214005,0.05228255906594246
2025-02-04,PG,169.29,169.29,166.28,168.13,6410938.0,1242560236.0665002,0.01430807994753484
2025-02-04,UNH,539.053,542.62,535.405,539.301,2902660.0,2405794519.61615,0.020144336679029512
2025-02-04,XOM,106.705,110.28,106.53,109.96,14835692.0,1693509268.3925002,0.014483247751615483
2025-02-05,AAPL,227.501,231.622,227.242,231.424,39844383.0,14105421819.38805,0.02041923525403707
2025-02-05,AMZN,237.02,238.32,235.2,236.17,38832042.0,7676233938.655001,0.015072487470108649
2025-02-05,GOOGL,191.07,192.75,188.03,191.33,70461770.0,5638690751.7055,0.024262917127926057
2025-02-05,HD,414.69,415.15,408.14,413.82,2212115.0,1277888321.5335002,0.01368268546773993
2025-02-05,JNJ,153.72,154.73,153.31,154.69,8946957.0,1469030225.274,0.015075470693626832
2025-02-05,JPM,268.92,270.64,268.33,270.43,5704431.0,2589049154.027,0.008863540632481513
2025-02-05,META,703.55,718.14,699.01,704.87,17793766.0,10845496381.1415,0.015282130547870951
2025-02-05,MSFT,412.35,413.827,410.4,413.29,16336188.0,10038329349.669,0.020819531586540013
2025-02-05,NVDA,121.76,125.0,120.76,124.83,263110629.0,39724822354.349,0.05318955399892625
2025-02-05,PG,168.09,169.14,166.61,169.01,7537232.0,1236138296.9524999,0.012661549530916439
2025-02-05,UNH,524.746,534.604,516.026,533.724,4674256.0,2416373690.76725,0.020371093181303566
2025-02-05,XOM,109.74,110.01,109.1,109.88,13364387.0,1682768462.5715,0.014480457812268387
